time,sm_root_10cm,sm_tree_above,temp_root_10cm,temp_tree_above
2026-02-25 07:00:00,0.278,0.155,9.3,14.7
2026-02-25 07:05:00,0.281,0.158,9.0,13.5
2026-02-25 07:10:00,0.28,0.161,8.8,12.6
2026-02-25 07:15:00,0.28,0.163,8.6,12.4
2026-02-25 07:20:00,0.28,0.165,8.4,12.8
2026-02-25 07:25:00,0.28,0.167,8.3,12.7
2026-02-25 07:30:00,0.281,0.168,8.2,12.6
2026-02-25 07:35:00,0.281,0.169,8.1,13.2
2026-02-25 07:40:00,0.281,0.17,8.0,13.8
2026-02-25 07:45:00,0.281,0.172,7.9,14.0
2026-02-25 07:50:00,0.281,0.173,7.9,14.0
2026-02-25 07:55:00,0.281,0.174,7.9,14.0
2026-02-25 08:00:00,0.281,0.175,7.8,14.2
2026-02-25 08:05:00,0.282,0.176,7.8,14.2
2026-02-25 08:10:00,0.282,0.177,7.8,14.1
2026-02-25 08:15:00,0.282,0.178,7.7,13.9
2026-02-25 08:20:00,0.282,0.179,7.7,13.7
2026-02-25 08:25:00,0.282,0.18,7.7,13.0
2026-02-25 08:30:00,0.282,0.181,7.7,12.6
2026-02-25 08:35:00,0.282,0.182,7.7,12.4
2026-02-25 08:40:00,0.282,0.184,7.7,12.0
2026-02-25 08:45:00,0.282,0.185,7.7,11.7
2026-02-25 08:50:00,0.282,0.185,7.7,11.3
2026-02-25 08:55:00,0.282,0.186,7.7,11.1
2026-02-25 09:00:00,0.283,0.187,7.7,10.8
2026-02-25 09:05:00,0.283,0.188,7.7,10.4
2026-02-25 09:10:00,0.283,0.189,7.7,10.1
2026-02-25 09:15:00,0.283,0.19,7.7,9.8
2026-02-25 09:20:00,0.283,0.191,7.7,9.4
2026-02-25 09:25:00,0.283,0.192,7.7,9.1
2026-02-25 09:30:00,0.283,0.193,7.7,8.7
2026-02-25 09:35:00,0.283,0.194,7.7,8.3
2026-02-25 09:40:00,0.283,0.195,7.7,8.0
2026-02-25 09:45:00,0.283,0.196,7.7,7.7
2026-02-25 09:50:00,0.283,0.197,7.7,7.4
2026-02-25 09:55:00,0.283,0.198,7.7,7.2
2026-02-25 10:00:00,0.283,0.199,7.7,7.0
2026-02-25 10:05:00,0.283,0.199,7.7,6.8
2026-02-25 10:10:00,0.283,0.2,7.7,6.6
2026-02-25 10:15:00,0.283,0.201,7.7,6.5
2026-02-25 10:20:00,0.283,0.202,7.7,6.4
2026-02-25 10:25:00,0.284,0.202,7.7,6.3
2026-02-25 10:30:00,0.284,0.203,7.7,6.2
2026-02-25 10:35:00,0.284,0.204,7.7,6.1
2026-02-25 10:40:00,0.284,0.205,7.7,6.0
2026-02-25 10:45:00,0.284,0.205,7.7,5.9
2026-02-25 10:50:00,0.284,0.206,7.7,5.9
2026-02-25 10:55:00,0.284,0.207,7.7,5.8
2026-02-25 11:00:00,0.284,0.207,7.7,5.7
2026-02-25 11:05:00,0.284,0.208,7.7,5.6
2026-02-25 11:10:00,0.284,0.209,7.7,5.6
2026-02-25 11:15:00,0.284,0.21,7.6,5.5
2026-02-25 11:20:00,0.284,0.21,7.6,5.5
2026-02-25 11:25:00,0.284,0.211,7.6,5.4
2026-02-25 11:30:00,0.284,0.212,7.6,5.4
2026-02-25 11:35:00,0.284,0.212,7.6,5.3
2026-02-25 11:40:00,0.284,0.213,7.6,5.2
2026-02-25 11:45:00,0.284,0.213,7.6,5.1
2026-02-25 11:50:00,0.284,0.214,7.6,5.0
2026-02-25 11:55:00,0.284,0.215,7.6,5.0
2026-02-25 12:00:00,0.284,0.215,7.6,5.0
2026-02-25 12:05:00,0.284,0.216,7.6,4.9
2026-02-25 12:10:00,0.284,0.216,7.6,4.9
2026-02-25 12:15:00,0.284,0.217,7.6,4.9
2026-02-25 12:20:00,0.284,0.217,7.5,4.9
2026-02-25 12:25:00,0.284,0.218,7.5,4.9
2026-02-25 12:30:00,0.284,0.219,7.5,4.8
2026-02-25 12:35:00,0.284,0.219,7.5,4.7
2026-02-25 12:40:00,0.284,0.219,7.5,4.7
2026-02-25 12:45:00,0.284,0.22,7.5,4.7
2026-02-25 12:50:00,0.284,0.22,7.5,4.6
2026-02-25 12:55:00,0.284,0.221,7.5,4.5
2026-02-25 13:00:00,0.284,0.222,7.5,4.5
2026-02-25 13:05:00,0.284,0.222,7.5,4.4
2026-02-25 13:10:00,0.284,0.222,7.5,4.3
2026-02-25 13:15:00,0.284,0.223,7.5,4.3
2026-02-25 13:20:00,0.284,0.223,7.5,4.2
2026-02-25 13:25:00,0.284,0.224,7.4,4.2
2026-02-25 13:30:00,0.284,0.224,7.4,4.1
2026-02-25 13:35:00,0.285,0.225,7.4,4.0
2026-02-25 13:40:00,0.285,0.225,7.4,3.9
2026-02-25 13:45:00,0.284,0.226,7.4,3.9
2026-02-25 13:50:00,0.284,0.226,7.4,3.9
